dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
casc-j13-fof,Problems/MGT/MGT076+1.p,deconstruct,,CLAUSIFIED,34,147.184,,0.000,143.631,,,,,56,4,399,56204,1872,383,35,true,false,
casc-j13-fof,Problems/MGT/MGT077+1.p,deconstruct,,CLAUSIFIED,44,151.624,,0.000,145.782,,,,,73,4,460,73002,2045,414,45,true,false,
casc-j13-fof,Problems/MGT/MGT078+1.p,deconstruct,,CLAUSIFIED,56,155.199,,0.000,185.311,,,,,100,6,537,139494,2068,619,57,true,false,
casc-j13-fof,Problems/MGT/MGT079+1.p,deconstruct,,CLAUSIFIED,56,143.869,,0.000,165.677,,,,,97,3,498,81801,2034,413,57,true,false,
casc-j13-fof,Problems/MGT/MGT080+1.p,deconstruct,,CLAUSIFIED,73,164.837,,0.000,236.371,,,,,134,7,636,229819,2211,908,74,true,false,
casc-j13-fof,Problems/MGT/MGT082+1.p,deconstruct,,CLAUSIFIED,56,155.895,,0.000,206.826,,,,,100,6,537,142100,2069,635,57,true,false,
casc-j13-fof,Problems/MGT/MGT085+1.p,deconstruct,,CLAUSIFIED,43,154.996,,0.000,161.401,,,,,74,6,472,122342,2013,619,44,true,false,
casc-j13-fof,Problems/MGT/MGT086+1.p,deconstruct,,CLAUSIFIED,43,146.796,,0.000,137.771,,,,,72,3,433,70512,1957,410,44,true,false,
casc-j13-fof,Problems/MGT/MGT088+1.p,deconstruct,,CLAUSIFIED,39,153.094,,0.000,154.504,,,,,64,4,435,62929,1988,393,40,true,false,
casc-j13-fof,Problems/MGT/MGT090+1.p,deconstruct,,CLAUSIFIED,59,153.335,,0.000,147.278,,,,,92,3,560,67981,2629,354,60,true,false,
casc-j13-fof,Problems/MGT/MGT091+1.p,deconstruct,,CLAUSIFIED,46,149.963,,0.000,153.135,,,,,88,3,525,73139,3208,362,47,true,false,
casc-j13-fof,Problems/NLP/NLP147+1.p,deconstruct,,CLAUSIFIED,61,243.391,,0.000,485.053,,,,,94,12,982,1089253,3754,15197,62,true,false,
casc-j13-fof,Problems/NLP/NLP260+1.p,deconstruct,,SKIPPED,1026860,0.000,,,,,,,,,,,,,,,,false,|F|=5134358 > 50000
casc-j13-fof,Problems/NLP/NLP261+1.p,deconstruct,,SKIPPED,1026860,0.000,,,,,,,,,,,,,,,,false,|F|=5134358 > 50000
casc-j13-fof,Problems/NLP/NLP262+1.p,deconstruct,,SKIPPED,1026860,0.000,,,,,,,,,,,,,,,,false,|F|=5134358 > 50000
casc-j13-fof,Problems/NUM/NUM292+1.p,deconstruct,,CLAUSIFIED,401,147.381,,0.000,129.607,,,,,407,0,1426,52142,4548,303,402,true,false,
casc-j13-fof,Problems/NUM/NUM321+1.p,deconstruct,,CLAUSIFIED,401,152.482,,0.000,133.187,,,,,407,0,1430,58625,4557,303,402,true,false,
casc-j13-fof,Problems/NUM/NUM335+1.p,deconstruct,,CLAUSIFIED,401,158.129,,0.000,157.730,,,,,408,1,1844,106401,4577,303,402,true,false,
casc-j13-fof,Problems/NUM/NUM639+4.p,deconstruct,,CLAUSIFIED,316,465.855,,0.000,1403.814,,,,,532,29,4081,3698356,22357,2694,317,true,false,
casc-j13-fof,Problems/NUM/NUM647+4.p,deconstruct,,CLAUSIFIED,346,506.761,,0.000,1533.904,,,,,586,29,4362,3974185,23812,2694,347,true,false,
casc-j13-fof,Problems/NUM/NUM653+4.p,deconstruct,,CLAUSIFIED,393,491.194,,0.000,1682.366,,,,,673,29,4797,4406604,25905,2694,394,true,false,
casc-j13-fof,Problems/NUM/NUM656+4.p,deconstruct,,CLAUSIFIED,402,515.791,,0.000,1636.822,,,,,691,29,4878,4489260,26250,2694,403,true,false,
casc-j13-fof,Problems/NUM/NUM657+4.p,deconstruct,,CLAUSIFIED,405,508.611,,0.000,1682.652,,,,,697,29,4905,4516812,26365,2694,406,true,false,
casc-j13-fof,Problems/NUM/NUM658+4.p,deconstruct,,CLAUSIFIED,408,539.267,,0.000,1677.577,,,,,703,29,4932,4544364,26480,2694,409,true,false,
casc-j13-fof,Problems/NUM/NUM663+4.p,deconstruct,,CLAUSIFIED,419,534.144,,0.000,1837.405,,,,,727,29,5039,4653236,27031,2694,420,true,false,
casc-j13-fof,Problems/NUM/NUM664+4.p,deconstruct,,CLAUSIFIED,423,519.528,,0.000,1894.433,,,,,736,29,5079,4693896,27251,2694,424,true,false,
casc-j13-fof,Problems/NUM/NUM669+4.p,deconstruct,,CLAUSIFIED,443,544.461,,0.000,1848.640,,,,,776,29,5266,4881575,28153,2694,444,true,false,
casc-j13-fof,Problems/NUM/NUM671+4.p,deconstruct,,CLAUSIFIED,453,627.955,,0.000,2138.415,,,,,795,29,5359,4973846,28620,2694,454,true,false,
casc-j13-fof,Problems/NUM/NUM689+4.p,deconstruct,,CLAUSIFIED,554,688.683,,0.000,2419.145,,,,,1006,29,6382,5987822,34813,2694,555,true,false,
casc-j13-fof,Problems/NUM/NUM690+4.p,deconstruct,,CLAUSIFIED,559,653.487,,0.000,2433.511,,,,,1017,29,6435,6040230,35176,2694,560,true,false,
casc-j13-fof,Problems/NUM/NUM691+4.p,deconstruct,,CLAUSIFIED,564,676.563,,0.000,2634.190,,,,,1028,29,6488,6092638,35534,2694,565,true,false,
casc-j13-fof,Problems/NUM/NUM694+4.p,deconstruct,,CLAUSIFIED,572,686.624,,0.000,2879.721,,,,,1043,29,6561,6182685,35932,2698,573,true,false,
casc-j13-fof,Problems/NUM/NUM695+4.p,deconstruct,,CLAUSIFIED,574,710.104,,0.000,2512.229,,,,,1046,29,6576,6178968,35970,2694,575,true,false,
casc-j13-fof,Problems/NUM/NUM698+4.p,deconstruct,,CLAUSIFIED,585,668.557,,0.000,2419.456,,,,,1067,29,6672,6276663,36363,2694,586,true,false,
casc-j13-fof,Problems/NUM/NUM707+4.p,deconstruct,,CLAUSIFIED,634,672.623,,0.000,2380.089,,,,,1149,29,7108,6705227,38179,2694,635,true,false,
casc-j13-fof,Problems/NUM/NUM709+4.p,deconstruct,,CLAUSIFIED,639,738.031,,0.000,2441.120,,,,,1157,29,7149,6745900,38330,2694,640,true,false,
casc-j13-fof,Problems/NUM/NUM743+4.p,deconstruct,,CLAUSIFIED,907,912.219,,0.000,4750.820,,,,,1679,33,9850,11247845,53038,3002,908,true,false,
casc-j13-fof,Problems/NUM/NUM747+4.p,deconstruct,,CLAUSIFIED,943,932.784,,0.000,5012.076,,,,,1750,33,10200,11666496,54960,3002,944,true,false,
casc-j13-fof,Problems/NUM/NUM750+4.p,deconstruct,,CLAUSIFIED,964,910.404,,0.000,5068.032,,,,,1788,33,10394,11897622,55901,3002,965,true,false,
casc-j13-fof,Problems/NUM/NUM757+4.p,deconstruct,,CLAUSIFIED,1012,962.864,,0.000,5541.823,,,,,1888,33,10879,12476350,58831,3002,1013,true,false,
casc-j13-fof,Problems/NUM/NUM783+4.p,deconstruct,,CLAUSIFIED,1257,1118.462,,0.000,7278.711,,,,,2380,33,13316,15361613,73486,3002,1258,true,false,
casc-j13-fof,Problems/NUM/NUM785+4.p,deconstruct,,CLAUSIFIED,1274,1156.294,,0.000,6633.487,,,,,2413,33,13472,15552589,74222,3002,1275,true,false,
casc-j13-fof,Problems/NUM/NUM786+4.p,deconstruct,,CLAUSIFIED,1277,1132.323,,0.000,6488.717,,,,,2419,33,13499,15585993,74337,3002,1278,true,false,
casc-j13-fof,Problems/NUM/NUM787+4.p,deconstruct,,CLAUSIFIED,1280,1159.114,,0.000,6244.979,,,,,2425,33,13526,15619397,74452,3002,1281,true,false,
casc-j13-fof,Problems/NUM/NUM789+4.p,deconstruct,,CLAUSIFIED,1286,1147.310,,0.000,7799.650,,,,,2437,33,13580,15686205,74682,3002,1287,true,false,
casc-j13-fof,Problems/NUM/NUM795+4.p,deconstruct,,CLAUSIFIED,1411,1336.372,,0.000,7893.311,,,,,2687,33,14790,17136210,81174,3002,1412,true,false,
casc-j13-fof,Problems/NUM/NUM796+4.p,deconstruct,,CLAUSIFIED,1416,1247.530,,0.000,7220.000,,,,,2698,33,14843,17199090,81537,3002,1417,true,false,
casc-j13-fof,Problems/NUM/NUM835+1.p,deconstruct,,CLAUSIFIED,38,157.794,,0.000,147.928,,,,,49,4,500,67640,1525,572,39,true,false,
casc-j13-fof,Problems/NUM/NUM840+1.p,deconstruct,,CLAUSIFIED,38,145.363,,0.000,115.795,,,,,47,4,467,39589,1786,225,39,true,false,
casc-j13-fof,Problems/NUM/NUM853+2.p,deconstruct,,CLAUSIFIED,36,200.254,,0.000,134.496,,,,,41,4,455,37828,1668,225,37,true,false,
casc-j13-fof,Problems/NUM/NUM859+1.p,deconstruct,,CLAUSIFIED,13,158.009,,0.000,173.060,,,,,30,6,294,63734,1289,592,14,true,false,
casc-j13-fof,Problems/NUM/NUM860+1.p,deconstruct,,CLAUSIFIED,13,162.441,,0.000,143.278,,,,,30,6,294,64290,1300,594,14,true,false,
casc-j13-fof,Problems/NUN/NUN054+1.p,deconstruct,,CLAUSIFIED,18,218.810,,0.000,332.190,,,,,59,20,602,342996,2629,1111,19,true,false,
casc-j13-fof,Problems/NUN/NUN054+2.p,deconstruct,,CLAUSIFIED,11,177.763,,0.000,290.447,,,,,40,20,517,301460,2035,1111,12,true,false,
casc-j13-fof,Problems/NUN/NUN056+1.p,deconstruct,,CLAUSIFIED,18,197.867,,0.000,327.976,,,,,59,20,622,362225,2722,1155,19,true,false,
casc-j13-fof,Problems/NUN/NUN057+1.p,deconstruct,,CLAUSIFIED,18,203.445,,0.000,294.607,,,,,59,20,621,358567,2699,1146,19,true,false,
casc-j13-fof,Problems/NUN/NUN060+1.p,deconstruct,,CLAUSIFIED,18,219.217,,0.000,460.262,,,,,59,20,612,348052,2657,1121,19,true,false,
casc-j13-fof,Problems/NUN/NUN062+1.p,deconstruct,,CLAUSIFIED,18,207.680,,0.000,299.379,,,,,60,22,623,381821,2646,1167,19,true,false,
casc-j13-fof,Problems/NUN/NUN065+1.p,deconstruct,,CLAUSIFIED,18,196.805,,0.000,275.142,,,,,63,24,678,424359,2737,1221,19,true,false,
casc-j13-fof,Problems/NUN/NUN066+1.p,deconstruct,,CLAUSIFIED,18,200.034,,0.000,306.963,,,,,64,25,695,467428,2818,1294,19,true,false,
casc-j13-fof,Problems/NUN/NUN075+1.p,deconstruct,,CLAUSIFIED,18,187.745,,0.000,315.714,,,,,59,20,682,423042,3011,1349,19,true,false,
casc-j13-fof,Problems/NUN/NUN076+1.p,deconstruct,,CLAUSIFIED,18,186.921,,0.000,277.219,,,,,59,20,608,348524,2671,1123,19,true,false,
casc-j13-fof,Problems/NUN/NUN080+1.p,deconstruct,,CLAUSIFIED,18,182.402,,0.000,267.116,,,,,59,20,602,338153,2608,1099,19,true,false,
casc-j13-fof,Problems/NUN/NUN082+1.p,deconstruct,,CLAUSIFIED,18,190.616,,0.000,262.605,,,,,59,20,597,335789,2597,1094,19,true,false,
casc-j13-fof,Problems/NUN/NUN085+1.p,deconstruct,,CLAUSIFIED,18,188.352,,0.000,290.270,,,,,64,25,656,450959,2684,1268,19,true,false,
casc-j13-fof,Problems/NUN/NUN086+1.p,deconstruct,,CLAUSIFIED,18,196.286,,0.000,268.567,,,,,59,20,597,338290,2605,1100,19,true,false,
casc-j13-fof,Problems/PRD/PRD001+1.p,deconstruct,,CLAUSIFIED,1614,325.558,,0.000,811.201,,,,,1615,0,9553,5948815,25992,1816,1615,true,false,
casc-j13-fof,Problems/PRO/PRO011+1.p,deconstruct,,CLAUSIFIED,48,224.143,,0.000,407.011,,,,,95,23,1003,657739,4699,1681,49,true,false,
casc-j13-fof,Problems/PUZ/PUZ129+2.p,deconstruct,,CLAUSIFIED,0,150.675,,0.000,191.645,,,,,18,8,222,122493,940,1381,1,true,false,
casc-j13-fof,Problems/PUZ/PUZ133+1.p,deconstruct,,CLAUSIFIED,9,136.161,,0.000,147.180,,,,,24,3,181,68271,786,3989,10,true,false,
casc-j13-fof,Problems/REL/REL020+2.p,deconstruct,,CLAUSIFIED,16,109.438,,0.000,51.914,,,,,18,2,193,20564,646,433,17,true,false,
casc-j13-fof,Problems/REL/REL021+1.p,deconstruct,,CLAUSIFIED,13,107.232,,0.000,58.865,,,,,15,2,163,19569,466,617,14,true,false,
casc-j13-fof,Problems/REL/REL040+2.p,deconstruct,,CLAUSIFIED,13,119.845,,0.000,87.140,,,,,15,3,177,65247,577,2887,14,true,false,
casc-j13-fof,Problems/SCT/SCT115+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT117+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT120+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT123+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT124+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT125+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT155+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT158+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SCT/SCT170+3.p,deconstruct,,SKIPPED,1578,0.000,,,,,,,,,,,,,,,,false,|F|=74467 > 50000
casc-j13-fof,Problems/SET/SET017+1.p,deconstruct,,CLAUSIFIED,43,186.878,,0.000,211.451,,,,,93,10,645,182082,2688,651,44,true,false,
casc-j13-fof,Problems/SET/SET101+1.p,deconstruct,,CLAUSIFIED,43,179.772,,0.000,185.173,,,,,90,9,628,129272,2614,486,44,true,false,
casc-j13-fof,Problems/SET/SET716+4.p,deconstruct,,CLAUSIFIED,28,513.614,,0.000,2945.198,,,,,160,54,1918,5014475,13108,6899,29,true,false,
casc-j13-fof,Problems/SET/SET733+4.p,deconstruct,,CLAUSIFIED,28,502.114,,0.000,3046.104,,,,,159,53,1903,4835255,13020,6758,29,true,false,
casc-j13-fof,Problems/SET/SET817+4.p,deconstruct,,CLAUSIFIED,22,243.771,,0.000,432.925,,,,,80,20,796,438199,3536,1599,23,true,false,
casc-j13-fof,Problems/SET/SET964+1.p,deconstruct,,CLAUSIFIED,12,188.735,,0.000,252.791,,,,,33,13,428,199576,1752,1509,13,true,false,
casc-j13-fof,Problems/SEU/SEU269+1.p,deconstruct,,CLAUSIFIED,51,192.211,,0.000,326.776,,,,,92,18,776,381103,2422,1614,52,true,false,
casc-j13-fof,Problems/SEU/SEU427+4.p,deconstruct,,SKIPPED,71107,0.000,,,,,,,,,,,,,,,,false,|F|=6562552 > 50000
casc-j13-fof,Problems/SEU/SEU440+4.p,deconstruct,,SKIPPED,71133,0.000,,,,,,,,,,,,,,,,false,|F|=6564551 > 50000
casc-j13-fof,Problems/SEV/SEV522+1.p,deconstruct,,CLAUSIFIED,19,250.173,,0.000,573.227,,,,,96,32,1067,929286,4840,2268,20,true,false,
casc-j13-fof,Problems/SEV/SEV563+1.p,deconstruct,,CLAUSIFIED,25,173.864,,0.000,237.572,,,,,80,17,711,266548,2646,836,26,true,false,
casc-j13-fof,Problems/SEV/SEV569+1.p,deconstruct,,CLAUSIFIED,25,177.814,,0.000,266.849,,,,,80,17,711,290618,2652,894,26,true,false,
casc-j13-fof,Problems/SEV/SEV581+1.p,deconstruct,,CLAUSIFIED,25,185.350,,0.000,240.022,,,,,80,17,711,260748,2643,822,26,true,false,
casc-j13-fof,Problems/SEV/SEV606+1.p,deconstruct,,SKIPPED,1727,0.000,,,,,,,,,,,,,,,,false,|F|=75024 > 50000
casc-j13-fof,Problems/SEV/SEV607+1.p,deconstruct,,SKIPPED,2360,0.000,,,,,,,,,,,,,,,,false,|F|=113101 > 50000
casc-j13-fof,Problems/SEV/SEV608+1.p,deconstruct,,SKIPPED,2867,0.000,,,,,,,,,,,,,,,,false,|F|=238082 > 50000
casc-j13-fof,Problems/SEV/SEV609+1.p,deconstruct,,SKIPPED,2900,0.000,,,,,,,,,,,,,,,,false,|F|=130028 > 50000
casc-j13-fof,Problems/SEV/SEV610+1.p,deconstruct,,SKIPPED,2777,0.000,,,,,,,,,,,,,,,,false,|F|=156521 > 50000
casc-j13-fof,Problems/SEV/SEV612+1.p,deconstruct,,SKIPPED,2852,0.000,,,,,,,,,,,,,,,,false,|F|=182838 > 50000
casc-j13-fof,Problems/SEV/SEV616+1.p,deconstruct,,SKIPPED,2862,0.000,,,,,,,,,,,,,,,,false,|F|=120676 > 50000
casc-j13-fof,Problems/SEV/SEV618+1.p,deconstruct,,SKIPPED,2435,0.000,,,,,,,,,,,,,,,,false,|F|=175426 > 50000
casc-j13-fof,Problems/SEV/SEV620+1.p,deconstruct,,SKIPPED,2723,0.000,,,,,,,,,,,,,,,,false,|F|=119695 > 50000
casc-j13-fof,Problems/SEV/SEV621+1.p,deconstruct,,SKIPPED,2708,0.000,,,,,,,,,,,,,,,,false,|F|=123901 > 50000
casc-j13-fof,Problems/SEV/SEV622+1.p,deconstruct,,SKIPPED,2761,0.000,,,,,,,,,,,,,,,,false,|F|=137006 > 50000
casc-j13-fof,Problems/SEV/SEV625+1.p,deconstruct,,SKIPPED,2847,0.000,,,,,,,,,,,,,,,,false,|F|=125368 > 50000
casc-j13-fof,Problems/SEV/SEV626+1.p,deconstruct,,SKIPPED,2838,0.000,,,,,,,,,,,,,,,,false,|F|=125386 > 50000
casc-j13-fof,Problems/SEV/SEV627+1.p,deconstruct,,SKIPPED,2813,0.000,,,,,,,,,,,,,,,,false,|F|=124040 > 50000
casc-j13-fof,Problems/SEV/SEV629+1.p,deconstruct,,SKIPPED,2962,0.000,,,,,,,,,,,,,,,,false,|F|=127134 > 50000
casc-j13-fof,Problems/SEV/SEV630+1.p,deconstruct,,SKIPPED,2559,0.000,,,,,,,,,,,,,,,,false,|F|=144174 > 50000
casc-j13-fof,Problems/SEV/SEV631+1.p,deconstruct,,SKIPPED,3117,0.000,,,,,,,,,,,,,,,,false,|F|=184866 > 50000
casc-j13-fof,Problems/SEV/SEV634+1.p,deconstruct,,SKIPPED,2534,0.000,,,,,,,,,,,,,,,,false,|F|=178527 > 50000
casc-j13-fof,Problems/SEV/SEV636+1.p,deconstruct,,SKIPPED,2935,0.000,,,,,,,,,,,,,,,,false,|F|=197635 > 50000
casc-j13-fof,Problems/SEV/SEV637+1.p,deconstruct,,SKIPPED,2981,0.000,,,,,,,,,,,,,,,,false,|F|=194545 > 50000
casc-j13-fof,Problems/SEV/SEV640+1.p,deconstruct,,SKIPPED,2766,0.000,,,,,,,,,,,,,,,,false,|F|=177556 > 50000
casc-j13-fof,Problems/SEV/SEV641+1.p,deconstruct,,SKIPPED,3078,0.000,,,,,,,,,,,,,,,,false,|F|=210436 > 50000
casc-j13-fof,Problems/SEV/SEV643+1.p,deconstruct,,SKIPPED,2960,0.000,,,,,,,,,,,,,,,,false,|F|=196163 > 50000
casc-j13-fof,Problems/SEV/SEV644+1.p,deconstruct,,SKIPPED,2363,0.000,,,,,,,,,,,,,,,,false,|F|=178078 > 50000
casc-j13-fof,Problems/SEV/SEV645+1.p,deconstruct,,SKIPPED,1984,0.000,,,,,,,,,,,,,,,,false,|F|=147059 > 50000
casc-j13-fof,Problems/SEV/SEV646+1.p,deconstruct,,SKIPPED,3067,0.000,,,,,,,,,,,,,,,,false,|F|=133460 > 50000
casc-j13-fof,Problems/SEV/SEV650+1.p,deconstruct,,SKIPPED,3015,0.000,,,,,,,,,,,,,,,,false,|F|=126785 > 50000
casc-j13-fof,Problems/SEV/SEV651+1.p,deconstruct,,SKIPPED,2743,0.000,,,,,,,,,,,,,,,,false,|F|=121064 > 50000
casc-j13-fof,Problems/SEV/SEV654+1.p,deconstruct,,SKIPPED,3190,0.000,,,,,,,,,,,,,,,,false,|F|=171799 > 50000
casc-j13-fof,Problems/SEV/SEV655+1.p,deconstruct,,SKIPPED,3248,0.000,,,,,,,,,,,,,,,,false,|F|=155104 > 50000
casc-j13-fof,Problems/SEV/SEV656+1.p,deconstruct,,SKIPPED,3041,0.000,,,,,,,,,,,,,,,,false,|F|=151084 > 50000
casc-j13-fof,Problems/SEV/SEV657+1.p,deconstruct,,SKIPPED,3067,0.000,,,,,,,,,,,,,,,,false,|F|=137484 > 50000
casc-j13-fof,Problems/SEV/SEV658+1.p,deconstruct,,SKIPPED,3118,0.000,,,,,,,,,,,,,,,,false,|F|=140744 > 50000
casc-j13-fof,Problems/SEV/SEV660+1.p,deconstruct,,SKIPPED,2689,0.000,,,,,,,,,,,,,,,,false,|F|=113213 > 50000
casc-j13-fof,Problems/SEV/SEV661+1.p,deconstruct,,SKIPPED,2456,0.000,,,,,,,,,,,,,,,,false,|F|=101848 > 50000
casc-j13-fof,Problems/SEV/SEV667+1.p,deconstruct,,SKIPPED,2862,0.000,,,,,,,,,,,,,,,,false,|F|=121727 > 50000
casc-j13-fof,Problems/SEV/SEV668+1.p,deconstruct,,SKIPPED,2820,0.000,,,,,,,,,,,,,,,,false,|F|=131304 > 50000
casc-j13-fof,Problems/SEV/SEV671+1.p,deconstruct,,SKIPPED,2497,0.000,,,,,,,,,,,,,,,,false,|F|=174694 > 50000
casc-j13-fof,Problems/SEV/SEV673+1.p,deconstruct,,SKIPPED,2701,0.000,,,,,,,,,,,,,,,,false,|F|=182075 > 50000
casc-j13-fof,Problems/SEV/SEV675+1.p,deconstruct,,SKIPPED,3187,0.000,,,,,,,,,,,,,,,,false,|F|=166408 > 50000
casc-j13-fof,Problems/SEV/SEV676+1.p,deconstruct,,SKIPPED,3004,0.000,,,,,,,,,,,,,,,,false,|F|=131917 > 50000
casc-j13-fof,Problems/SEV/SEV677+1.p,deconstruct,,SKIPPED,3185,0.000,,,,,,,,,,,,,,,,false,|F|=139482 > 50000
casc-j13-fof,Problems/SEV/SEV678+1.p,deconstruct,,SKIPPED,2924,0.000,,,,,,,,,,,,,,,,false,|F|=185550 > 50000
casc-j13-fof,Problems/SEV/SEV679+1.p,deconstruct,,SKIPPED,3356,0.000,,,,,,,,,,,,,,,,false,|F|=164995 > 50000
casc-j13-fof,Problems/SWB/SWB012+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB013+2.p,deconstruct,,CLAUSIFIED,8,221.939,,0.000,541.856,,,,,62,19,610,638291,3162,3119,9,true,false,
casc-j13-fof,Problems/SWB/SWB017+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB020+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB021+2.p,deconstruct,,CLAUSIFIED,7,234.754,,0.000,640.479,,,,,78,17,532,799147,2958,3856,8,true,false,
casc-j13-fof,Problems/SWB/SWB023+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB027+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB032+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB040+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB042+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB046+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB047+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB053+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB055+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB063+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB068+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB073+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB090+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB091+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB093+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB095+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB099+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWB/SWB103+1.p,deconstruct,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/SWC/SWC012+1.p,deconstruct,,CLAUSIFIED,95,540.817,,0.000,4237.237,,,,,220,62,2657,5169265,11504,5088,96,true,false,
casc-j13-fof,Problems/SWV/SWV014+1.p,deconstruct,,CLAUSIFIED,28,165.109,,0.000,89.466,,,,,38,0,216,13534,1459,227,29,true,false,
casc-j13-fof,Problems/SWV/SWV041+1.p,deconstruct,,CLAUSIFIED,99,449.959,,0.000,1823.006,,,,,178,42,1759,2964186,7556,3656,100,true,false,
casc-j13-fof,Problems/SWV/SWV114+1.p,deconstruct,,CLAUSIFIED,101,455.149,,0.000,3681.105,,,,,199,52,1969,4528328,8312,4725,102,true,false,
casc-j13-fof,Problems/SWV/SWV202+1.p,deconstruct,,CLAUSIFIED,91,499.723,,0.000,2717.507,,,,,203,42,1887,3728561,8003,5620,92,true,false,
casc-j13-fof,Problems/SWV/SWV203+1.p,deconstruct,,CLAUSIFIED,91,537.665,,0.000,2631.858,,,,,203,42,1887,3728561,8003,5620,92,true,false,
casc-j13-fof,Problems/SWV/SWV234+1.p,deconstruct,,CLAUSIFIED,25,107.091,,0.000,58.401,,,,,26,0,180,8714,964,168,26,true,false,
casc-j13-fof,Problems/SWV/SWV234+2.p,deconstruct,,CLAUSIFIED,21,100.146,,0.000,44.514,,,,,22,0,145,4858,532,111,22,true,false,
casc-j13-fof,Problems/SWV/SWV390+1.p,deconstruct,,CLAUSIFIED,42,162.513,,0.000,172.735,,,,,55,6,543,94431,2731,461,43,true,false,
casc-j13-fof,Problems/SWV/SWV406+1.p,deconstruct,,CLAUSIFIED,41,224.065,,0.000,271.386,,,,,59,9,595,328819,3010,4101,42,true,false,
casc-j13-fof,Problems/SWV/SWV452+1.p,deconstruct,,CLAUSIFIED,66,296.803,,0.000,662.755,,,,,130,13,1014,2291485,3978,20821,67,true,false,
casc-j13-fof,Problems/SWV/SWV453+1.p,deconstruct,,CLAUSIFIED,66,333.170,,0.000,780.096,,,,,130,13,1014,2289745,3975,20821,67,true,false,
